sample_location,sample_date,Fe2O3_percent,Fe_percent,SiO2_percent,SO3_percent,Na2O_percent,CaO_percent,MnO_percent,Al2O3_percent,Cl_percent,MgO_percent,Cr2O3_percent,Co2O3_percent,corrosion_severity,corrosion_implication
Filter_Unit_1,30/09/2024 02:01,33.595,16.606,11.11,1.913,2.312,5.347,1.473,5.97,1.067,3.843,0.924,0.364,High,"Immediate attention required, consider replacement"
Filter_Unit_1,30/09/2024 03:01,34.641,18.923,11.548,2.195,2.522,5.282,1.209,5.686,1.018,2.916,0.844,0.375,High,"Immediate attention required, consider replacement"
Discharge_Point,30/09/2024 04:01,33.242,19.646,13.73,2.265,2.609,3.845,1.123,7.006,0.856,3.073,0.665,0.437,High,"Immediate attention required, consider replacement"
Onshore_Suction_Point,30/09/2024 05:01,35.023,19.755,12.763,1.917,2.302,4.736,1.158,7.324,1.162,2.779,0.739,0.441,High,"Immediate attention required, consider replacement"
Offshore_Suction_Point,30/09/2024 06:01,29.511,18.448,10.756,1.834,2.59,3.933,1.633,7.305,0.754,3.646,0.96,0.373,Moderate,"Increased monitoring required, plan maintenance"
Offshore_Suction_Point,30/09/2024 07:01,31.345,18.31,11.718,1.484,2.101,4.548,1.413,6.644,1.002,2.44,0.853,0.501,Moderate,"Increased monitoring required, plan maintenance"
Discharge_Point,30/09/2024 08:01,30.341,17.431,11.231,1.773,1.961,3.986,1.397,6.551,1.031,3.566,0.938,0.542,High,"Immediate attention required, consider replacement"
Corrosion_Monitor_1,30/09/2024 09:01,32.785,18.16,13.518,2.163,2.042,3.989,1.139,6.542,0.876,2.989,0.784,0.445,High,"Immediate attention required, consider replacement"
Heater_Unit_3,30/09/2024 10:01,29.924,17.66,11.593,2.449,2.276,4.769,1.082,7.496,0.841,3.323,0.872,0.489,High,"Immediate attention required, consider replacement"
Filter_Unit_2,30/09/2024 11:01,36.295,18.071,10.846,1.742,2.501,5.251,1.609,5.054,0.942,3.012,0.793,0.407,High,"Immediate attention required, consider replacement"
Corrosion_Monitor_2,30/09/2024 12:01,31.725,19.874,12.14,2.454,2.461,3.95,1.399,7.147,0.822,4.067,0.764,0.5,High,"Immediate attention required, consider replacement"
Onshore_Suction_Point,30/09/2024 13:01,31.981,14.989,13.781,1.829,1.935,4.61,1.207,6.138,1.213,3.433,0.682,0.39,High,"Immediate attention required, consider replacement"
Offshore_Suction_Point,30/09/2024 14:01,32.593,20.039,12.816,1.701,2.211,6.244,0.941,6.909,1.031,2.966,0.817,0.457,High,"Immediate attention required, consider replacement"
Discharge_Point,30/09/2024 15:01,34.673,18.255,11.551,2.119,2.105,5.137,1.703,5.796,0.602,3.367,0.763,0.308,High,"Immediate attention required, consider replacement"
Heater_Unit_2,30/09/2024 16:01,31.14,16.987,12.605,1.928,1.8,4.998,1.166,6.377,0.974,3.716,1.032,0.439,High,"Immediate attention required, consider replacement"
Filter_Unit_2,30/09/2024 17:01,30.071,17.569,10.751,1.976,2.233,5.202,1.516,7.17,0.875,2.861,0.832,0.408,Moderate,"Increased monitoring required, plan maintenance"
Filter_Unit_1,30/09/2024 18:01,31.8,16.269,12.568,1.965,2.8,4.552,0.946,5.206,0.991,2.595,0.933,0.486,High,"Immediate attention required, consider replacement"
Corrosion_Monitor_2,30/09/2024 19:01,31.085,17.89,10.571,1.903,2.262,4.376,1.33,5.041,1.066,3.942,0.953,0.427,High,"Immediate attention required, consider replacement"
Discharge_Point,30/09/2024 20:01,33.503,19.933,12.272,2.46,2.389,5.253,1.176,7.521,1.049,3.66,0.72,0.389,High,"Immediate attention required, consider replacement"
Filter_Unit_2,30/09/2024 21:01,34.558,16.459,11.199,2.013,2.021,3.93,1.142,7.159,0.964,2.459,0.792,0.461,High,"Immediate attention required, consider replacement"
Filter_Unit_2,30/09/2024 22:01,32.183,19.273,12.632,1.634,2.206,4.247,1.616,8.014,1.118,3.068,0.959,0.452,High,"Immediate attention required, consider replacement"
Heater_Unit_1,30/09/2024 23:01,36.282,17.88,11.771,1.827,2.307,5.784,1.08,6.467,0.657,3.065,0.852,0.48,High,"Immediate attention required, consider replacement"
Pipeline_Inspection_2,01/10/2024 01:01,33.193,18.5,12.055,1.366,2.21,4.028,1.184,7.317,1.234,3.298,0.843,0.409,High,"Immediate attention required, consider replacement"
Offshore_Suction_Point,31/12/2024 01:01,32.982,14.712,11.252,2.205,2.645,5.202,1.573,7.436,0.852,2.625,0.868,0.326,High,"Immediate attention required, consider replacement"
Onshore_Suction_Point,31/12/2024 02:01,34.721,16.496,11.63,1.951,2.699,4.662,1.504,6.669,1.134,2.691,0.94,0.54,High,"Immediate attention required, consider replacement"
Filter_Unit_2,31/12/2024 03:01,29.06,16.686,13.674,1.959,2.119,5.261,1.627,7.204,0.732,2.95,1.074,0.525,Moderate,"Increased monitoring required, plan maintenance"
Offshore_Suction_Point,31/12/2024 04:01,36.904,17.818,10.84,2.42,1.879,3.891,1.305,6.265,1.092,3.181,0.669,0.383,High,"Immediate attention required, consider replacement"
Offshore_Suction_Point,31/12/2024 05:01,31.709,17.852,13.138,1.972,2.11,4.788,1.271,7.68,0.756,4.336,0.835,0.461,High,"Immediate attention required, consider replacement"
Pipeline_Inspection_2,31/12/2024 06:01,31.539,20.4,11.991,2.288,2.232,3.885,1.04,8.295,1.058,2.92,0.888,0.385,High,"Immediate attention required, consider replacement"
Onshore_Suction_Point,31/12/2024 07:01,32.511,16.235,11.67,1.981,2.27,4.721,1.234,6.329,1.116,4.115,0.805,0.409,High,"Immediate attention required, consider replacement"
Onshore_Suction_Point,31/12/2024 08:01,35.519,17.645,10.929,2.006,2.298,4.437,1.22,7.325,1.195,3.158,0.913,0.445,High,"Immediate attention required, consider replacement"
Offshore_Suction_Point,31/12/2024 09:01,31.689,20.013,12.591,1.819,2.174,5.054,1.358,7.729,0.815,3.414,0.696,0.362,High,"Immediate attention required, consider replacement"
Heater_Unit_1,31/12/2024 10:01,34.922,17.513,9.769,2.352,2.215,5.284,1.075,6.693,0.814,3.102,0.846,0.446,High,"Immediate attention required, consider replacement"
Discharge_Point,31/12/2024 11:01,28.036,18.362,11.415,2.073,2.26,5.269,1.702,6.792,0.804,3.833,0.975,0.432,Moderate,"Increased monitoring required, plan maintenance"
Onshore_Suction_Point,31/12/2024 12:01,36.937,19.174,11.252,1.664,2.127,3.897,1.291,6.526,0.98,3.289,0.846,0.412,High,"Immediate attention required, consider replacement"
Offshore_Suction_Point,31/12/2024 13:01,32.266,16.582,12.034,2.357,2.663,3.968,1.39,8.158,1.096,3.125,0.806,0.412,High,"Immediate attention required, consider replacement"
Offshore_Suction_Point,31/12/2024 14:01,31.532,18.024,11.358,2.225,2.048,4.905,1.24,7.692,0.867,3.486,0.877,0.413,High,"Immediate attention required, consider replacement"
Pipeline_Inspection_1,31/12/2024 15:01,32.094,21.333,11.566,2.267,2.542,3.907,1.3,5.782,1.048,2.869,0.873,0.38,High,"Immediate attention required, consider replacement"
Offshore_Suction_Point,31/12/2024 16:01,34.208,19.269,10.974,2.142,2.351,4.835,1.616,6.031,1.022,2.406,0.914,0.488,High,"Immediate attention required, consider replacement"
Corrosion_Monitor_2,31/12/2024 17:01,31.675,19.987,11.147,2.19,2.26,5.316,1.275,7.617,0.844,3.618,1.039,0.321,High,"Immediate attention required, consider replacement"
Discharge_Point,31/12/2024 18:01,32.665,17.549,10.965,2.341,1.946,4.135,1.003,8.135,1.11,3.206,0.706,0.414,High,"Immediate attention required, consider replacement"
Discharge_Point,31/12/2024 19:01,32.722,18.597,12.688,1.895,2.161,5.145,1.279,7.891,0.907,3.157,0.903,0.509,High,"Immediate attention required, consider replacement"
Filter_Unit_3,31/12/2024 20:01,30.441,20.452,11.608,1.668,2.877,4.023,1.349,6.678,0.808,3.906,0.872,0.536,Moderate,"Increased monitoring required, plan maintenance"
Filter_Unit_2,31/12/2024 21:01,34.678,16.701,10.569,2.644,2.024,4.072,1.343,7.359,1.062,3.213,0.916,0.426,High,"Immediate attention required, consider replacement"
Filter_Unit_3,31/12/2024 22:01,29.975,18.399,9.868,2.069,2.32,4.427,1.191,6.401,0.781,2.92,0.8,0.505,Moderate,"Increased monitoring required, plan maintenance"
Discharge_Point,31/12/2024 23:01,30.661,16.612,13.59,1.721,2.203,5.202,1.395,7.386,1.137,3.437,0.712,0.386,High,"Immediate attention required, consider replacement"
Onshore_Suction_Point,01/01/2025 01:01,29,17.327,12.583,2.201,2.283,4.889,1.559,7.661,0.802,3.14,0.785,0.415,Moderate,"Increased monitoring required, plan maintenance"
Heater_Unit_3,26/03/2025 01:01,25.318,18.6,11.454,1.967,2.362,4.742,1.031,7.169,0.782,2.861,0.838,0.287,Moderate,"Increased monitoring required, plan maintenance"
Filter_Unit_2,26/03/2025 02:01,36.576,18.019,11.181,1.969,2.39,4.74,1.25,6.889,0.845,4.05,0.705,0.415,High,"Immediate attention required, consider replacement"
Discharge_Point,26/03/2025 03:01,31.654,19.342,11.574,1.945,2.128,4.65,1.192,6.902,0.933,3.034,1.037,0.412,High,"Immediate attention required, consider replacement"
Discharge_Point,26/03/2025 04:01,34.095,17.678,11.213,2.042,2.314,4.428,1.522,7.108,1.103,3.257,0.771,0.46,High,"Immediate attention required, consider replacement"
Onshore_Suction_Point,26/03/2025 05:01,32.08,16.733,10.917,2.084,2.022,4.981,1.503,6.643,0.806,3.928,0.557,0.393,High,"Immediate attention required, consider replacement"
Discharge_Point,26/03/2025 06:01,28.395,17.116,13.592,2.104,1.778,5.447,1.096,6.867,1.033,3.329,0.704,0.441,Moderate,"Increased monitoring required, plan maintenance"
Onshore_Suction_Point,26/03/2025 07:01,30.143,18.771,10.777,2.108,2.725,4.99,1.298,8.46,1.157,3.506,0.848,0.444,High,"Immediate attention required, consider replacement"
Filter_Unit_2,26/03/2025 08:01,29.817,18.917,11.44,2.4,2.187,4.431,1.512,7.149,1.065,4.379,1.079,0.531,High,"Immediate attention required, consider replacement"
Offshore_Suction_Point,26/03/2025 09:01,34.685,21.365,11.422,1.709,2.202,5.276,1.342,7.153,1,3.834,0.82,0.385,High,"Immediate attention required, consider replacement"
Onshore_Suction_Point,26/03/2025 10:01,27.249,19.367,12.879,1.983,2.492,5.12,1.393,6.517,0.893,3.116,0.938,0.315,Moderate,"Increased monitoring required, plan maintenance"
Discharge_Point,26/03/2025 11:01,28.715,18.232,12.501,1.755,2.419,5.037,1.409,6.326,1.065,3.039,0.511,0.44,Moderate,"Increased monitoring required, plan maintenance"
Discharge_Point,26/03/2025 12:01,30.677,17.129,10.894,1.992,2.71,4.534,1.215,7.118,0.78,3.535,0.925,0.318,Moderate,"Increased monitoring required, plan maintenance"
Onshore_Suction_Point,26/03/2025 13:01,36.396,18.962,12.043,1.613,2.83,4.415,1.296,7.132,1.014,3.027,0.805,0.413,High,"Immediate attention required, consider replacement"
Onshore_Suction_Point,26/03/2025 14:01,33.176,17.318,10.975,2.129,2.832,4.764,1.432,7.068,1.177,3.779,0.751,0.425,High,"Immediate attention required, consider replacement"
Offshore_Suction_Point,26/03/2025 15:01,33.474,16.97,13.123,1.93,2.435,5.147,1.421,6.759,1.042,4.743,0.762,0.519,High,"Immediate attention required, consider replacement"
Corrosion_Monitor_1,26/03/2025 16:01,29.873,18.837,12.879,1.717,2.341,5.233,1.128,7.112,1.144,3.378,0.624,0.499,High,"Immediate attention required, consider replacement"
Filter_Unit_3,26/03/2025 17:01,35.993,18.929,13.452,1.46,2.031,4.695,1.412,6.182,1.125,2.855,0.747,0.392,High,"Immediate attention required, consider replacement"
Discharge_Point,26/03/2025 18:01,29.789,18.802,10.48,1.709,2.355,3.79,1.451,5.564,0.949,2.955,0.956,0.386,Moderate,"Increased monitoring required, plan maintenance"
Filter_Unit_1,26/03/2025 19:01,32.635,17.661,10.724,2.121,2.824,5.503,1.217,6.51,1.109,2.713,0.837,0.543,High,"Immediate attention required, consider replacement"
Offshore_Suction_Point,26/03/2025 20:01,32.527,15.857,12.112,2.242,2.152,4.608,1.689,6.671,0.969,3.034,0.905,0.437,High,"Immediate attention required, consider replacement"
Corrosion_Monitor_1,26/03/2025 21:01,33.372,19.037,11.447,1.927,2.28,4.528,1.216,7.107,0.917,3.19,0.87,0.424,High,"Immediate attention required, consider replacement"
Filter_Unit_3,26/03/2025 22:01,35.632,15.177,10.384,1.82,2.391,4.975,1.141,8.082,0.883,3.518,0.638,0.441,High,"Immediate attention required, consider replacement"
Discharge_Point,26/03/2025 23:01,31.497,18.235,8.62,2.057,2.151,4.85,1.384,6.333,0.761,3.513,0.809,0.529,High,"Immediate attention required, consider replacement"
Filter_Unit_2,27/03/2025 01:01,32.598,20.498,10.681,1.769,2.219,5.709,1.308,7.211,0.835,2.945,0.896,0.3,High,"Immediate attention required, consider replacement"
Filter_Unit_1,27/03/2025 02:01,33.874,17.015,11.395,1.617,2.441,5.686,1.438,8.517,0.888,2.897,1.065,0.429,High,"Immediate attention required, consider replacement"
Offshore_Suction_Point,27/03/2025 03:01,31.165,16.32,11.18,1.884,1.893,4.793,1.429,7.203,0.769,3.48,0.992,0.385,Moderate,"Increased monitoring required, plan maintenance"
Heater_Unit_3,27/03/2025 04:01,31.775,15.508,10.969,1.653,2.547,4.948,1.495,6.685,1.157,2.872,0.948,0.355,High,"Immediate attention required, consider replacement"
Pipeline_Inspection_1,27/03/2025 05:01,30.95,19.087,9.61,2.196,2.209,3.789,1.24,6.849,0.773,3.168,0.763,0.458,High,"Immediate attention required, consider replacement"
Onshore_Suction_Point,27/03/2025 06:01,32.158,21.052,11.585,2.104,2.678,4.009,1.443,6.531,1.01,3.903,0.683,0.369,High,"Immediate attention required, consider replacement"
Heater_Unit_1,27/03/2025 07:01,27.782,21.185,12.181,2.156,2.303,4.911,1.559,7.074,0.96,3.506,0.931,0.511,Moderate,"Increased monitoring required, plan maintenance"
Heater_Unit_2,27/03/2025 08:01,31.311,18.649,13.213,1.994,2.629,4.512,1.516,8.347,0.91,3.736,0.981,0.423,High,"Immediate attention required, consider replacement"
Offshore_Suction_Point,27/03/2025 09:01,30.847,15.862,14.317,2.653,2.009,3.922,1.399,7.029,0.988,2.62,0.701,0.348,High,"Immediate attention required, consider replacement"
Heater_Unit_1,27/03/2025 10:01,34.425,18.794,12.329,2.163,2.288,4.755,1.648,6.694,0.96,4.974,0.627,0.394,High,"Immediate attention required, consider replacement"
Corrosion_Monitor_1,27/03/2025 11:01,29.374,17.576,11.595,1.953,1.995,4.275,1.664,6.757,0.833,3.885,0.943,0.433,Moderate,"Increased monitoring required, plan maintenance"
Onshore_Suction_Point,27/03/2025 12:01,31.637,18.118,12.419,1.825,2.006,5.091,1.567,7.014,1.076,3.861,0.862,0.426,High,"Immediate attention required, consider replacement"
Onshore_Suction_Point,27/03/2025 13:01,30.451,17.574,11.203,1.869,1.867,4.99,0.924,7.036,0.836,3.727,0.796,0.444,Moderate,"Increased monitoring required, plan maintenance"
Heater_Unit_1,27/03/2025 14:01,33.083,17.725,10.302,2.086,2.38,5.248,1.527,6.351,0.949,3.372,0.852,0.389,High,"Immediate attention required, consider replacement"
Discharge_Point,27/03/2025 15:01,31.593,19.102,11.312,1.924,2.114,4.033,1.202,5.466,0.823,3.189,0.57,0.463,High,"Immediate attention required, consider replacement"
Discharge_Point,27/03/2025 16:01,29.276,15.73,11.564,1.709,2.186,4.327,1.239,6.167,1.08,2.845,0.831,0.595,Moderate,"Increased monitoring required, plan maintenance"
Discharge_Point,27/03/2025 17:01,28.216,17.497,11.061,2.295,2.821,4.202,1.313,5.448,1,3.034,0.766,0.494,High,"Immediate attention required, consider replacement"
Discharge_Point,27/03/2025 18:01,35.614,16.483,11.433,1.815,2.16,4.185,1.504,4.911,0.946,3.342,0.627,0.359,High,"Immediate attention required, consider replacement"
Onshore_Suction_Point,27/03/2025 19:01,30.797,19.742,10.237,2.121,2.07,5.124,1.169,6.613,0.761,3.458,0.753,0.382,High,"Immediate attention required, consider replacement"
Pipeline_Inspection_2,27/03/2025 20:01,35.365,14.881,11.662,2.34,2.387,4.948,1.51,7.436,1.002,3.108,0.787,0.27,High,"Immediate attention required, consider replacement"
Pipeline_Inspection_1,27/03/2025 21:01,30.353,19.132,12.34,2.066,2.51,3.772,1.495,6.897,1.04,3.437,0.965,0.376,High,"Immediate attention required, consider replacement"
Offshore_Suction_Point,27/03/2025 22:01,32.22,18.631,10.55,2.1,1.924,4.044,1.123,7.077,0.875,3.352,0.929,0.422,High,"Immediate attention required, consider replacement"
Onshore_Suction_Point,27/03/2025 23:01,28.646,18.812,13.226,2.55,2.851,4.658,1.389,6.945,1.016,3.773,0.91,0.457,High,"Immediate attention required, consider replacement"
Onshore_Suction_Point,28/03/2025 01:01,28.63,18.24,11.09,2.164,2.002,4.998,1.331,7.924,0.726,3.578,0.789,0.193,Moderate,"Increased monitoring required, plan maintenance"
Discharge_Point,09/05/2025 01:49,20.272,10.359,11.228,0.704,1.999,5.034,1.134,6.782,0.617,3.243,0.757,0.356,Low,"Minimal impact, continue routine monitoring"
Filter_Unit_2,22/10/2025 16:45,41.853,20.119,12.276,2.988,2.739,5.236,1.245,7.107,1.607,3.271,0.77,0.325,Severe,"Critical condition, stop operations and immediate replacement necessary"
Heater_Unit_2,11/05/2025 16:31,20.415,10.41,12.436,0.55,1.526,4.839,0.979,6.578,0.357,2.994,0.799,0.319,Low,"Minimal impact, continue routine monitoring"
Corrosion_Monitor_2,21/09/2025 19:34,30.676,19.149,9.871,2.27,2.496,4.218,1.092,6.473,1.484,3.498,0.952,0.477,High,"Immediate attention required, consider component replacement"
Junction_Point_B,03/10/2025 03:49,41.9,18.856,8.476,3.078,1.895,3.588,1.456,7.264,1.71,3.078,0.785,0.417,Severe,"Critical condition, stop operations and immediate replacement necessary"
Pipeline_Inspection_2,20/07/2025 21:19,28.878,15.532,13.222,1.396,2.314,4.63,1.46,7.416,0.909,3.299,0.803,0.43,Moderate,"Increased monitoring required, plan preventive maintenance"
Junction_Point_B,30/06/2025 05:34,28.734,16.824,14.295,1.356,2.279,4.558,1.191,5.107,0.831,3.185,1.008,0.363,Moderate,"Increased monitoring required, plan preventive maintenance"
Filter_Unit_1,04/05/2025 00:40,20.685,11.096,11.51,0.678,2.209,4.02,1.306,7.126,0.386,3.41,0.748,0.502,Low,"Minimal impact, continue routine monitoring"
Compressor_Station_Inlet,07/04/2025 07:58,18.702,11.156,12.936,0.739,2.306,4.756,1.685,7.405,0.606,3.42,0.863,0.421,Low,"Minimal impact, continue routine monitoring"
Onshore_Suction_Point,14/04/2025 14:16,22.205,13.734,13.079,0.58,2.23,4.767,1.58,6.807,0.547,3.082,0.86,0.402,Low,"Minimal impact, continue routine monitoring"
Emergency_Shutdown_Valve,12/08/2025 22:37,33.854,19.089,11.104,2.019,2.129,3.598,1.382,7.366,1.178,2.958,0.803,0.406,High,"Immediate attention required, consider component replacement"
Heater_Unit_1,29/05/2025 20:45,18.524,12.143,11.456,0.806,1.951,4.161,1.402,8.333,0.363,3.17,0.789,0.359,Low,"Minimal impact, continue routine monitoring"
Discharge_Point,11/08/2025 19:41,33.649,17.506,13.325,2.522,2.793,4.395,1.311,8.52,1.148,3.378,0.693,0.466,High,"Immediate attention required, consider component replacement"
Pipeline_Inspection_2,05/08/2025 04:13,26.425,14.943,10.482,1.319,2.091,5.059,1.204,6.999,0.984,3.426,0.882,0.366,Moderate,"Increased monitoring required, plan preventive maintenance"
Corrosion_Monitor_2,13/09/2025 17:01,34.908,19.952,12.554,2.285,1.549,4.738,1.386,6.99,1.311,3.218,0.734,0.415,High,"Immediate attention required, consider component replacement"
Corrosion_Monitor_3,09/04/2025 19:10,19.196,10.758,12.546,0.666,2.195,3.972,1.292,6.98,0.343,2.969,1.054,0.458,Low,"Minimal impact, continue routine monitoring"
Heater_Unit_2,17/06/2025 14:25,25.209,14.709,11.15,1.516,2.316,5.639,1.09,4.882,0.823,3.817,0.655,0.431,Moderate,"Increased monitoring required, plan preventive maintenance"
Junction_Point_A,14/06/2025 12:21,26.89,14.128,11.465,1.436,1.948,4.791,1.349,5.833,0.832,2.649,0.777,0.542,Moderate,"Increased monitoring required, plan preventive maintenance"
